recipe_id,add_type,sum_of_additive_type,rcp_ferm_vol,location,add_per_bbl
316,Hops,31,16.0000000000000000,Fermenter,1.9375
316,Hops,15,16.0000000000000000,Whirlpool,0.9375
317,Hops,146.2,,"Boil Kettle",
317,Hops,19.2,,Fermenter,
317,Hops,4.5,,Whirlpool,
318,Hops,1477,85.0000000000000000,"Boil Kettle",17.3764705882353
318,"Sugar & Syrups",150,85.0000000000000000,"Boil Kettle",1.76470588235294
318,Hops,88,85.0000000000000000,Fermenter,1.03529411764706
318,Hops,33.3,85.0000000000000000,Whirlpool,0.391764696906595
319,Hops,16.25,,"Boil Kettle",
319,Hops,13,,Fermenter,
319,Hops,7,,Whirlpool,
320,Hops,90,16.5000000000000000,"Boil Kettle",5.45454545454545
320,"Sugar & Syrups",40,16.5000000000000000,Whirlpool,2.42424242424242
322,Hops,48.3,,"Boil Kettle",
322,"Sugar & Syrups",175,,Fermenter,
322,"Fruit and Honey",2,,Whirlpool,
322,Hops,3,,Whirlpool,
323,Hops,12.8,,"Boil Kettle",
323,"Sugar & Syrups",210,,Fermenter,
323,"Fruit and Honey",8,,Whirlpool,
323,Hops,5,,Whirlpool,
324,Hops,5,,"Boil Kettle",
324,Hops,23,,Fermenter,
324,Hops,10.5,,Whirlpool,
327,Hops,33.6,,"Boil Kettle",
327,"Sugar & Syrups",65,,"Boil Kettle",
327,"Fruit and Honey",28,,Whirlpool,
327,Hops,33.6,,Whirlpool,
328,Hops,111.2,112.0000000000000000,"Boil Kettle",0.992857115609305
328,Hops,64,112.0000000000000000,Fermenter,0.571428571428571
328,Hops,20,112.0000000000000000,Whirlpool,0.178571428571429
329,Hops,131.6,,"Boil Kettle",
329,"Sugar & Syrups",50,,"Boil Kettle",
329,Hops,24,,Fermenter,
329,Hops,9,,Whirlpool,
331,Hops,27.5,,"Boil Kettle",
333,Hops,82.7,,"Boil Kettle",
333,Hops,28,,Fermenter,
333,Hops,8,,Whirlpool,
334,Hops,16.7,16.0000000000000000,"Boil Kettle",1.04375004768372
334,Hops,10,16.0000000000000000,Fermenter,0.625
334,Hops,3,16.0000000000000000,Whirlpool,0.1875
335,Hops,29.7,,"Boil Kettle",
335,"Fruit and Honey",2,,Fermenter,
335,"Sugar & Syrups",84,,Fermenter,
335,Hops,2,,Whirlpool,
336,Hops,8,15.5000000000000000,"Boil Kettle",0.516129032258065
336,Hops,30,15.5000000000000000,Fermenter,1.93548387096774
336,Hops,14,15.5000000000000000,Whirlpool,0.903225806451613
337,Hops,6.4,16.0000000000000000,"Boil Kettle",0.400000005960464
337,"Fruit and Honey",274,16.0000000000000000,Fermenter,17.125
337,"Fruit and Honey",16.5,16.0000000000000000,Whirlpool,1.03125
338,"Sugar & Syrups",650,165.0000000000000000,"Boil Kettle",3.93939393939394
338,Hops,230,165.0000000000000000,Fermenter,1.39393939393939
338,Hops,88.3,165.0000000000000000,Whirlpool,0.535151533647017
339,Hops,12.5,16.0000000000000000,"Boil Kettle",0.78125
339,"Fruit and Honey",5,16.0000000000000000,Fermenter,0.3125
339,"Fruit and Honey",12,16.0000000000000000,Whirlpool,0.75
339,Hops,2,16.0000000000000000,Whirlpool,0.125
341,Hops,99.5,16.0000000000000000,"Boil Kettle",6.21875
341,Hops,30,16.0000000000000000,Fermenter,1.875
341,Hops,11,16.0000000000000000,Whirlpool,0.6875
342,Hops,26,,"Boil Kettle",
342,Hops,21,,Fermenter,
342,Hops,10,,Whirlpool,
343,Hops,43.3,,"Boil Kettle",
343,Hops,10,,Fermenter,
343,Hops,9,,Whirlpool,
344,Hops,12.8,,"Boil Kettle",
344,"Fruit and Honey",18,,Whirlpool,
348,Hops,27.5,10.0000000000000000,"Boil Kettle",2.75
349,Hops,49.5,,"Boil Kettle",
349,Hops,6,,Whirlpool,
350,Hops,35.5,16.5000000000000000,"Boil Kettle",2.15151515151515
351,Hops,7.75,17.0000000000000000,"Boil Kettle",0.455882352941176
351,Hops,12,17.0000000000000000,Fermenter,0.705882352941177
351,Hops,10,17.0000000000000000,Whirlpool,0.588235294117647
352,Hops,51,110.0000000000000000,"Boil Kettle",0.463636363636364
352,Hops,79.9,110.0000000000000000,Fermenter,0.726363580877131
352,Hops,71.2,110.0000000000000000,Whirlpool,0.647272699529474
353,Hops,6.5,,"Boil Kettle",
353,"Sugar & Syrups",345,,"Brite Tank",
353,"Sugar & Syrups",294,,Fermenter,
353,"Fruit and Honey",115,,Whirlpool,
354,Hops,30.1,16.0000000000000000,"Boil Kettle",1.88125002384186
354,Hops,32,16.0000000000000000,Fermenter,2
354,Hops,12,16.0000000000000000,Whirlpool,0.75
359,Hops,5,,"Boil Kettle",
359,Hops,23,,Fermenter,
359,Hops,10.5,,Whirlpool,
360,Hops,227.9,107.0000000000000000,"Boil Kettle",2.12990648501387
361,Hops,13,,"Boil Kettle",
361,"Sugar & Syrups",110,,"Boil Kettle",
361,"Fruit and Honey",442,,Fermenter,
361,Hops,6,,Whirlpool,
364,Hops,19.5,,"Boil Kettle",
364,"Fruit and Honey",600,,"Brite Tank",
364,"Sugar & Syrups",168,,Fermenter,
364,"Fruit and Honey",10,,Whirlpool,
365,Hops,45.1,,"Boil Kettle",
366,Hops,2884,95.0000000000000000,"Boil Kettle",30.3578947368421
366,"Sugar & Syrups",300,95.0000000000000000,"Boil Kettle",3.15789473684211
366,Hops,328,95.0000000000000000,Fermenter,3.45263157894737
366,Hops,92,95.0000000000000000,Whirlpool,0.968421052631579
367,Hops,65,,"Boil Kettle",
367,Hops,40,,Fermenter,
367,Hops,19,,Whirlpool,
368,Hops,15.4,,"Boil Kettle",
368,Hops,8,,Fermenter,
368,"Fruit and Honey",25,,Whirlpool,
368,Hops,8.5,,Whirlpool,
369,Hops,85,,"Boil Kettle",
369,Hops,15,,Fermenter,
369,Hops,12,,Whirlpool,
370,Hops,579,105.0000000000000000,"Boil Kettle",5.51428571428571
370,Hops,200,105.0000000000000000,Fermenter,1.9047619047619
370,Hops,77,105.0000000000000000,Whirlpool,0.733333333333333
371,Hops,120.8,15.5000000000000000,"Boil Kettle",7.79354809176537
371,Hops,21,15.5000000000000000,Fermenter,1.35483870967742
371,Hops,8,15.5000000000000000,Whirlpool,0.516129032258065
372,Hops,22,16.0000000000000000,"Boil Kettle",1.375
372,"Fruit and Honey",14,16.0000000000000000,Fermenter,0.875
372,"Fruit and Honey",2,16.0000000000000000,Whirlpool,0.125
372,Hops,4,16.0000000000000000,Whirlpool,0.25
373,Hops,21,,Fermenter,
373,Hops,12,,Whirlpool,
375,Hops,12.7,,"Boil Kettle",
375,Hops,24,,Fermenter,
375,"Sugar & Syrups",336,,Fermenter,
375,Hops,8,,Whirlpool,
376,Hops,132,,"Boil Kettle",
376,"Sugar & Syrups",384,,"Boil Kettle",
378,Hops,75,15.5000000000000000,"Boil Kettle",4.83870967741936
378,Hops,16,15.5000000000000000,Fermenter,1.03225806451613
