rcp_id,fermenter_temperature,cu_low,cu_high,cu_setpoint,pre_run_dump_volume,time_start,time_end,original_gravity,fermenter_volume,brite_volume,clar_eff
107,33,0.419999986886978,0.620000004768372,0.800000011920929,,"8:05 AM","12:35 PM",14.38,206.2,190,92.1435499515034
102,31,0.300000011920929,0.400000005960464,0.5,,"8:15 AM","11:30 AM",14.38,111.5,103.5,92.8251121076233
78,34.7000007629395,0.200000002980232,0.519999980926514,0.600000023841858,,"9:20 AM","2:50 PM",10.31,233.2,30,12.8644939965695
78,34.7000007629395,0.200000002980232,0.519999980926514,0.600000023841858,,"9:20 AM","2:50 PM",10.31,233.2,205,87.9073756432247
78,34.7000007629395,0.200000002980232,0.519999980926514,0.600000023841858,,"9:20 AM","2:50 PM",10.31,233.2,30,12.8644939965695
78,34.7000007629395,0.200000002980232,0.519999980926514,0.600000023841858,,"9:20 AM","2:50 PM",10.31,233.2,205,87.9073756432247
259,30.1000003814697,0.379999995231628,0.540000021457672,0.800000011920929,,"8:35 AM","9:20 AM",12.65,31.1,27.5,88.4244372990354
78,31,0.779999971389771,0.949999988079071,1.10000002384186,,"10:45 AM","12:35 PM",10.33,108.1,107.5,99.4449583718779
102,32.9000015258789,0.25,0.800000011920929,0.800000011920929,,"8:15 AM","6:20 PM",14.38,328.3,295,89.8568382576911
102,32.7000007629395,0.180000007152557,0.419999986886978,0.449999988079071,,"8:55 AM","2:15 PM",14.35,325.2,299,91.9434194341943
102,30.2000007629395,0.28999999165535,0.46000000834465,0.600000023841858,,"8:15 AM","1:00 PM",14.38,219,198,90.4109589041096
241,30.8999996185303,0.109999999403954,0.270000010728836,0.400000005960464,,"8:20 AM","8:45 AM",16.5,16.4,15,91.4634146341463
257,35.2000007629395,0.209999993443489,0.439999997615814,0.5,,"10:05 AM","1:00 PM",10,233.3,217,93.0132876125161
102,32.7000007629395,0.180000007152557,0.419999986886978,0.449999988079071,,"8:55 AM","2:15 PM",14.35,325.2,299,91.9434194341943
259,30.1000003814697,0.379999995231628,0.540000021457672,0.800000011920929,,"8:35 AM","9:20 AM",12.65,31.1,27.5,88.4244372990354
244,29.2000007629395,0.310000002384186,0.540000021457672,0.600000023841858,,"11:30 AM","12:10 PM",12.1,17,16.8999996185303,99.4117624619428
102,32.7999992370605,0.0799999982118607,0.239999994635582,0.400000005960464,,"8:40 AM","12:45 PM",14.36,327.4,15,4.58155161881491
102,32.7999992370605,0.0799999982118607,0.239999994635582,0.400000005960464,,"8:40 AM","12:45 PM",14.36,327.4,95,29.0164935858277
102,32.7999992370605,0.0799999982118607,0.239999994635582,0.400000005960464,,"8:40 AM","12:45 PM",14.36,327.4,171.5,52.3824068417838
78,27,0.00999999977648258,0.0399999991059303,0.100000001490116,,"8:30 AM","10:00 AM",11.13,103,82,79.6116504854369
102,32.7999992370605,0.0799999982118607,0.239999994635582,0.400000005960464,,"8:40 AM","12:45 PM",14.36,327.4,15,4.58155161881491
102,32.7999992370605,0.0799999982118607,0.239999994635582,0.400000005960464,,"8:40 AM","12:45 PM",14.36,327.4,95,29.0164935858277
102,32.7999992370605,0.0799999982118607,0.239999994635582,0.400000005960464,,"8:40 AM","12:45 PM",14.36,327.4,171.5,52.3824068417838
240,32.4000015258789,0.379999995231628,0.600000023841858,0.699999988079071,,"8:40 AM","9:25 AM",15.35,32,27.3999996185303,85.6249988079071
249,29.8999996185303,0.319999992847443,0.449999988079071,0.800000011920929,,"9:00 AM","9:25 AM",19,14.7,12.6000003814697,85.7142883093179
78,35.4000015258789,0.310000002384186,0.509999990463257,0.600000023841858,,"9:40 AM","1:10 PM",10.33,108.1,107.199996948242,99.1674347347291
164,33.7999992370605,0.720000028610229,0.829999983310699,1,,"10:00 AM","10:45 AM",10.75,33,31,93.9393939393939
102,32,0.540000021457672,0.800000011920929,0.800000011920929,,"8:25 AM","5:55 PM",14.38,331.3,261.799987792969,79.022030725315
243,35.4000015258789,0.540000021457672,0.819999992847443,1,,"10:00 AM","3:40 PM",11.95,199,181.600006103516,91.2562844741285
223,32.5,0.280000001192093,0.430000007152557,0.5,,"8:35 AM","9:05 AM",11.8,15,13.3999996185303,89.3333307902018
156,30.2000007629395,0.409999996423721,0.720000028610229,0.800000011920929,,"10:25 AM","1:30 PM",9.7,114.9,115.900001525879,100.870323347153
264,31.5,0.0799999982118607,0.159999996423721,0.25,,"9:45 AM","1:15 PM",10.29,212.4,210.699996948242,99.1996219153683
253,29,0.649999976158142,0.839999973773956,0.899999976158142,,"8:30 AM","9:25 AM",11.2,16.5,15.5,93.9393939393939
226,30.2000007629395,0.509999990463257,0.759999990463257,0.800000011920929,,"8:55 AM","9:30 AM",13.6,16.7,16,95.8083832335329
266,30.2000007629395,0.230000004172325,0.699999988079071,0.800000011920929,,"8:55 AM","9:15 AM",11.6,16.6,15.5,93.3734939759036
251,30.2999992370605,0.699999988079071,0.899999976158142,1,,"8:30 AM","9:15 AM",14.5,16.8,15.6999998092651,93.4523798170544
174,30.2000007629395,0.0500000007450581,0.119999997317791,0.200000002980232,,"8:40 AM","9:10 AM",12.6,33.6,31.2000007629395,92.857145127796
271,30,0.100000001490116,0.150000005960464,0.200000002980232,,"9:15 AM","10:00 AM",10.8,32.3,29.5,91.3312693498452
75,,,,,,,,15.8,207.1,,
75,,,,,,,,15.8,207.1,,
409,31.7999992370605,0.0299999993294477,0.0500000007450581,0.400000005960464,0.699999988079071,7:25,7:45,11.3,16.4,14.6999998092651,89.634145178446
107,,0.25,0.509999990463257,0.600000023841858,,"9:45 AM","2:30 PM",14.38,206.8,193.699996948242,93.6653757003105
102,,,,,,,,14.35,212.2,,
102,,,,,,,,14.35,212.2,,
156,33.2000007629395,0.479999989271164,0.720000028610229,0.800000011920929,,"8:15 AM","3:05 PM",9.74,227.3,10,4.3994720633524
156,33.2000007629395,0.479999989271164,0.720000028610229,0.800000011920929,,"8:15 AM","3:05 PM",9.74,227.3,204.600006103516,90.0132011014147
156,33.2000007629395,0.479999989271164,0.720000028610229,0.800000011920929,,"8:15 AM","3:05 PM",9.74,227.3,15,6.5992080950286
102,34.7999992370605,0.0500000007450581,0.119999997317791,0.200000002980232,,"10:05 AM","12:55 PM",14.38,220.4,191,86.6606170598911
163,30.1000003814697,0.620000004768372,0.680000007152557,0.800000011920929,,"8:25 AM","9:00 AM",15.5,15,14.1999998092651,94.6666653951009
102,32.9000015258789,0.25,0.800000011920929,0.800000011920929,,"8:15 AM","6:20 PM",14.38,328.3,295,89.8568382576911
156,33.2000007629395,0.479999989271164,0.720000028610229,0.800000011920929,,"8:15 AM","3:05 PM",9.74,227.3,10,4.3994720633524
156,33.2000007629395,0.479999989271164,0.720000028610229,0.800000011920929,,"8:15 AM","3:05 PM",9.74,227.3,204.600006103516,90.0132011014147
156,33.2000007629395,0.479999989271164,0.720000028610229,0.800000011920929,,"8:15 AM","3:05 PM",9.74,227.3,15,6.5992080950286
269,30,0.0500000007450581,0.109999999403954,0.150000005960464,,"9:00 AM","9:45 AM",11.62,33.8,32.2000007629395,95.2662744465664
102,30.2000007629395,0.28999999165535,0.46000000834465,0.600000023841858,,"8:15 AM","1:00 PM",14.38,219,198,90.4109589041096
163,31,0.680000007152557,0.819999992847443,0.899999976158142,,"9:45 AM","10:45 AM",16.6,17,15.3999996185303,90.5882330501781
258,33.0999984741211,0.939999997615814,1.1599999666214,1.20000004768372,,"9:25 AM","10:25 AM",13.5,33.9,29.2000007629395,86.1356954658981
258,33.0999984741211,0.939999997615814,1.1599999666214,1.20000004768372,,"9:25 AM","10:25 AM",13.5,33.9,29.2000007629395,86.1356954658981
256,35,0.400000005960464,0.600000023841858,0.800000011920929,,"6:30 AM","7:30 AM",16.6,16.5,15,90.9090909090909
257,,,,,,,,10,235.6,,
257,,,,,,,,10,235.6,,
122,29.8999996185303,0.430000007152557,0.479999989271164,0.600000023841858,,"9:00 AM","9:30 AM",11.7,16.7,14.5,86.8263473053892
257,35.2000007629395,0.209999993443489,0.439999997615814,0.5,,"10:05 AM","1:00 PM",10,233.3,217,93.0132876125161
262,29.8999996185303,0.0700000002980232,0.180000007152557,0.400000005960464,,"9:05 AM","9:25 AM",14.4,15.5,13,83.8709677419355
87,31.3999996185303,0.239999994635582,0.409999996423721,0.600000023841858,,"9:45 AM","11:35 AM",13.25,115.8,109.300003051758,94.3868765559221
102,32.7000007629395,0.180000007152557,0.419999986886978,0.449999988079071,,"8:55 AM","2:15 PM",14.35,325.2,299,91.9434194341943
102,32.7999992370605,0.0799999982118607,0.239999994635582,0.400000005960464,,"8:40 AM","12:45 PM",14.36,327.4,15,4.58155161881491
102,32.7999992370605,0.0799999982118607,0.239999994635582,0.400000005960464,,"8:40 AM","12:45 PM",14.36,327.4,95,29.0164935858277
102,32.7999992370605,0.0799999982118607,0.239999994635582,0.400000005960464,,"8:40 AM","12:45 PM",14.36,327.4,171.5,52.3824068417838
264,31.5,0.0799999982118607,0.159999996423721,0.25,,"9:45 AM","1:15 PM",10.29,212.4,210.699996948242,99.1996219153683
164,31.1000003814697,0.610000014305115,0.860000014305115,1,,"8:25 AM","9:20 AM",10.65,31.7,30.5,96.2145110410095
102,32.9000015258789,0.25,0.800000011920929,0.800000011920929,,"8:15 AM","6:20 PM",14.38,328.3,295,89.8568382576911
231,30.8999996185303,1.1599999666214,1.60000002384186,1.60000002384186,,"8:55 AM","9:25 AM",16.9,13.9,12.5,89.9280575539568
217,36,0.699999988079071,0.800000011920929,0.899999976158142,,"8:30 AM","2:00 PM",15.25,233.1,231,99.0990990990991
217,36,0.699999988079071,0.800000011920929,0.899999976158142,,"8:30 AM","2:00 PM",15.25,233.1,231,99.0990990990991
102,34,0.300000011920929,0.5,0.600000023841858,,"9:00 AM","1:00 PM",14.38,336.5,296,87.964338781575
238,30,0.200000002980232,0.400000005960464,0.5,,"8:30 AM","9:30 AM",12.3,17.3,16,92.485549132948
107,32,0.25,0.400000005960464,0.5,,"9:45 AM","12:30 PM",14.38,103.4,97,93.8104448742747
156,34.9000015258789,0.140000000596046,0.319999992847443,0.400000005960464,,"9:25 AM","1:15 PM",9.71,224.7,226.5,100.801068090788
87,33.7000007629395,0.140000000596046,0.300000011920929,0.5,,"8:30 AM","11:05 AM",13.25,117.5,107.400001525879,91.4042566177693
254,31,0.25,0.400000005960464,0.400000005960464,,"8:30 AM","10:00 AM",11.7,17,16.5,97.0588235294118
242,30,0.310000002384186,0.360000014305115,0.600000023841858,,"8:15 AM","8:45 AM",13.1,16.8,15.5,92.2619047619048
102,32.5999984741211,0.670000016689301,1.04999995231628,1.20000004768372,,"8:15 AM","12:00 PM",14.41,213.6,194.199996948242,90.9176015675291
102,32.5999984741211,0.670000016689301,1.04999995231628,1.20000004768372,,"8:15 AM","12:00 PM",14.41,213.6,194.199996948242,90.9176015675291
87,,,,,,,,13.25,111.4,,
269,30,0.0500000007450581,0.109999999403954,0.150000005960464,,"9:00 AM","9:45 AM",11.62,33.8,32.2000007629395,95.2662744465664
267,30,0.740000009536743,0.910000026226044,1,,"8:50 AM","9:20 AM",15.5,16.5,15.1000003814697,91.5151538270893
102,33.0999984741211,0.25,0.409999996423721,0.800000011920929,,"9:45 AM","2:15 PM",14.16,227.8,202.5,88.8937664618086
102,33.0999984741211,0.25,0.409999996423721,0.800000011920929,,"9:45 AM","2:15 PM",14.16,227.8,202.5,88.8937664618086
102,30,0.0399999991059303,0.100000001490116,0.150000005960464,,"10:30 AM","10:50 AM",14.38,108.7,15.3000001907349,14.0754371579898
102,30,0.0399999991059303,0.100000001490116,0.150000005960464,,"10:50 AM","12:15 PM",14.38,108.7,80.5,74.0570377184913
271,30,0.100000001490116,0.150000005960464,0.200000002980232,,"9:15 AM","10:00 AM",10.8,32.3,29.5,91.3312693498452
264,30.6000003814697,0.0700000002980232,0.230000004172325,0.300000011920929,,"10:45 AM","1:00 PM",10.33,106.9,104,97.2871842843779
156,32.7000007629395,0.319999992847443,0.629999995231628,0.800000011920929,,"9:35 AM","2:25 PM",10.41,214.3,201,93.7937470835278
156,32.7000007629395,0.319999992847443,0.629999995231628,0.800000011920929,,"9:35 AM","2:25 PM",10.41,214.3,15,6.99953336444237
215,30.7999992370605,0.920000016689301,1.45000004768372,1.5,,"8:50 AM","9:15 AM",11,15,14.3000001907349,95.3333346048991
156,32.7000007629395,0.319999992847443,0.629999995231628,0.800000011920929,,"9:35 AM","2:25 PM",10.41,214.3,201,93.7937470835278
156,32.7000007629395,0.319999992847443,0.629999995231628,0.800000011920929,,"9:35 AM","2:25 PM",10.41,214.3,15,6.99953336444237
239,33,0.300000011920929,0.800000011920929,0.800000011920929,,"8:10 AM","9:25 AM",11.5,31.7,29.2999992370605,92.4290196752699
107,32.7000007629395,0.419999986886978,0.740000009536743,0.800000011920929,,"9:45 AM","3:15 PM",14.38,208.6,192,92.0421860019175
107,32.7000007629395,0.419999986886978,0.740000009536743,0.800000011920929,,"9:45 AM","3:15 PM",14.38,208.6,192,92.0421860019175
76,33,0.800000011920929,1,1,,"9:15 AM","12:00 PM",10.48,111.5,102.5,91.9282511210762
260,,,,,,,,13.7,11.3,,
102,32.5999984741211,0.0199999995529652,0.0500000007450581,0.100000001490116,,"9:40 AM","12:05 PM",14.38,216.3,193,89.2279241793805
148,30.3999996185303,0.170000001788139,0.379999995231628,1,,"8:50 AM","9:10 AM",16,29.6,27.6000003814697,93.2432445319923
257,36,0.109999999403954,0.280000001192093,0.400000005960464,,"10:00 AM","12:45 PM",10,209.3,204,97.4677496416627
102,32.5999984741211,0.0199999995529652,0.0500000007450581,0.100000001490116,,"9:40 AM","12:05 PM",14.38,216.3,193,89.2279241793805
148,30.3999996185303,0.170000001788139,0.379999995231628,1,,"8:50 AM","9:10 AM",16,29.6,27.6000003814697,93.2432445319923
75,35,0.0700000002980232,0.25,0.400000005960464,,"8:35 AM","11:50 AM",15.8,207.6,172.5,83.092485549133
75,35,0.0700000002980232,0.25,0.400000005960464,,"8:35 AM","11:50 AM",15.8,207.6,10,4.81695568400771
278,30.2000007629395,0.109999999403954,0.219999998807907,0.300000011920929,,"8:55 AM","9:25 AM",12.7,16.8,,
264,30,0.100000001490116,0.150000005960464,0.150000005960464,,"10:00 AM","12:00 PM",10.33,104.1,104,99.9039385206532
264,31.7600002288818,0.0199999995529652,0.0199999995529652,0.200000002980232,13.6000003814697,"10:00 AM","11:50 AM",10.33,106.3,91.6999969482422,86.2652840529089
87,32.5999984741211,0.0599999986588955,0.119999997317791,0.5,20.2000007629395,10:30,2:47,13.25,228.3,196.399993896484,86.0271545757706
303,31.1800003051758,0.200000002980232,0.300000011920929,0.300000011920929,1.20000004768372,"8:45 AM","9:20 AM",16.7,32.9,28.6000003814697,86.9300923448928
303,31.1800003051758,0.200000002980232,0.300000011920929,0.300000011920929,1.20000004768372,"8:45 AM","9:20 AM",16.7,32.9,28.6000003814697,86.9300923448928
102,33,0.0799999982118607,0.400000005960464,0.400000005960464,7.59999990463257,"10:30 AM","12:50 PM",14.38,210.9,159,75.3911806543386
87,34,0.100000001490116,0.25,0.25,,"9:30 AM","11:30 AM",13.25,112.7,108,95.829636202307
102,33,0.0799999982118607,0.400000005960464,0.400000005960464,7.59999990463257,"10:30 AM","12:50 PM",14.38,210.9,159,75.3911806543386
87,32.7000007629395,0.150000005960464,0.239999994635582,0.400000005960464,7,7:32,9:48,13.25,114.4,98.3000030517578,85.9265760941939
156,32,0.150000005960464,0.349999994039536,0.400000005960464,,"10:55 AM","2:25 PM",9.8,112.2,110,98.0392156862745
164,30.2999992370605,0.170000001788139,0.230000004172325,0.400000005960464,1.20000004768372,8:10AM,8:55AM,10.88,34.4,30.7999992370605,89.534881503083
203,34.7999992370605,0.100000001490116,0.129999995231628,0.300000011920929,,"9:35 AM","10:00 AM",13.8,17,15.5,91.1764705882353
102,35.7000007629395,0.0700000002980232,0.270000010728836,0.400000005960464,,"10:30 AM","2:35 PM",14.38,216.3,95,43.9204808136847
102,35.7000007629395,0.0700000002980232,0.270000010728836,0.400000005960464,,"10:30 AM","2:35 PM",14.38,216.3,100,46.2320850670365
102,31.7999992370605,0.170000001788139,0.219999998807907,0.400000005960464,7.5,7:18,11:28,14.38,211.4,182.399993896484,86.2819271033512
102,32.5999984741211,0.0299999993294477,0.0799999982118607,0.150000005960464,,"9:40 AM","12:15 PM",14.38,203.8,160,78.5083415112856
102,32.5999984741211,0.0299999993294477,0.0799999982118607,0.150000005960464,,"9:40 AM","12:15 PM",14.38,203.8,160,78.5083415112856
240,30.2999992370605,0.230000004172325,0.259999990463257,1,1.89999997615814,8:40AM,9:00AM,15.9,16.2,12,74.0740740740741
280,30,0.0399999991059303,0.0599999986588955,0.300000011920929,,"9:10 AM","9:25 AM",8.75,15.2,12.75,83.8815789473684
87,31.8999996185303,,0.0599999986588955,0.400000005960464,9,07:24:00,09:39:00,14.3,114.2,100,87.5656742556918
344,34,0.230000004172325,0.270000010728836,0.400000005960464,0.899999976158142,07:48:00,08:09:00,11.7,15.4,14.3000001907349,92.8571440956809
316,31.2999992370605,0.140000000596046,0.300000011920929,1,1,"9:10 AM","10:00 AM",15.7,32,28.7999992370605,89.9999976158142
102,32.2999992370605,0.209999993443489,0.259999990463257,0.400000005960464,6.90000009536743,8:14AM,10:50AM,14.38,218.1,185.600006103516,85.0985814321484
328,36,0.200000002980232,0.5,0.5,1.70000004768372,9:04AM,1:05PM,11.5,221.4,216.5,97.7868112014453
104,35,0.680000007152557,1,1,,10:05AM,2:25PM,16.2,213.9,10,4.67508181393174
104,35,0.680000007152557,1,1,,10:05AM,2:25PM,16.2,213.9,9.80000019073486,4.58158026682322
104,35,0.680000007152557,1,1,4.5,10:05AM,2:25PM,16.2,213.9,187.199996948242,87.5175301300805
160,29.7999992370605,0.25,0.400000005960464,0.400000005960464,0.899999976158142,8:43AM,9:09AM,14.9,15,13,86.6666666666667
156,45.9000015258789,0.25,0.349999994039536,0.400000005960464,1.29999995231628,07:29:00,09:34:00,9.8,109.9,108.099998474121,98.3621460183085
75,36.2000007629395,0.0500000007450581,0.109999999403954,0.400000005960464,3.40000009536743,9:48AM,12:26PM,15.8,217.7,186.100006103516,85.4846146548074
75,36.2000007629395,0.0500000007450581,0.109999999403954,0.400000005960464,3.40000009536743,9:48AM,12:26PM,15.8,217.7,186.100006103516,85.4846146548074
102,32.5999984741211,,0.0199999995529652,0.400000005960464,10.3000001907349,08:18:00,11:50:00,14.38,218.2,186.199996948242,85.3345540551064
349,31.2000007629395,0.0700000002980232,0.0799999982118607,0.400000005960464,0.600000023841858,8:54AM,9:14AM,12.6,15.3,14.1999998092651,92.8104562697068
102,32.5999984741211,,0.0199999995529652,0.400000005960464,10.3000001907349,08:18:00,11:50:00,14.38,218.2,186.199996948242,85.3345540551064
264,35.9000015258789,,0.0199999995529652,0.400000005960464,18.8999996185303,8:03AM,9:22AM,10.33,118.6,99.3000030517578,83.7268153893405
87,33,,0.0500000007450581,0.400000005960464,8.39999961853027,7:38AM,8:59AM,13.25,117.1,103,87.9590093936806
338,37.7999992370605,0.0799999982118607,0.400000005960464,0.400000005960464,1.20000004768372,8:29AM,11:39AM,8.19,163,149.699996948242,91.840488925302
156,31.7999992370605,0.0500000007450581,0.300000011920929,0.400000005960464,1.2,07:47:00,09:58:00,9.8,115.9,117.5,101.380500431406
102,32.7000007629395,0.00999999977648258,0.0799999982118607,0.400000005960464,7,8:07AM,10:45AM,14.38,225.2,15,6.6607460035524
102,32.7000007629395,0.00999999977648258,0.0799999982118607,0.400000005960464,7,8:07AM,10:45AM,14.38,225.2,179,79.4849023090586
350,30,0.0500000007450581,0.109999999403954,0.400000005960464,1.20000004768372,07:45:00,08:21:00,9.78,27.9,26.2000007629395,93.9068127703923
102,32.7000007629395,0.00999999977648258,0.0799999982118607,0.400000005960464,7,8:07AM,10:45AM,14.38,225.2,15,6.6607460035524
102,32.7000007629395,0.00999999977648258,0.0799999982118607,0.400000005960464,7,8:07AM,10:45AM,14.38,225.2,179,79.4849023090586
282,30,0.600000023841858,0.699999988079071,0.800000011920929,,"8:45 AM","9:30 AM",22.45,21.5,20,93.0232558139535
102,34,0.0500000007450581,0.400000005960464,0.400000005960464,0,10:15AM,1:45PM,14.38,216,15,6.94444444444444
102,34,0.0500000007450581,0.400000005960464,0.400000005960464,12.8000001907349,10:15AM,1:45PM,14.38,216,173.5,80.3240740740741
102,34,0.0500000007450581,0.400000005960464,0.400000005960464,0,10:15AM,1:45PM,14.38,216,15,6.94444444444444
102,34,0.0500000007450581,0.400000005960464,0.400000005960464,12.8000001907349,10:15AM,1:45PM,14.38,216,173.5,80.3240740740741
279,30,0.109999999403954,0.189999997615814,0.25,,"8:45 AM","9:10 AM",10.6,16.2,14.6000003814697,90.1234591448749
102,31,0.100000001490116,0.300000011920929,0.400000005960464,6,"9:20 AM","11:50 AM",14.4,211.7,186.5,88.0963627775154
76,33.5,0.0500000007450581,0.180000007152557,0.200000002980232,,"9:55 AM","11:35 AM",10.48,105.1,106.5,101.332064700285
311,29,0.200000002980232,0.400000005960464,0.400000005960464,2,"9:05 AM","9:35 AM",8.31,22.7,19.2999992370605,85.0220230707513
76,30,0.150000005960464,0.25,0.300000011920929,,"10:00 AM","12:15 PM",10.48,110.9,101.5,91.5238954012624
343,37.7000007629395,,0.0199999995529652,0.400000005960464,2,07:40:00,07:55:00,11.2,14.7,11.5,78.2312925170068
264,29.5,0.0299999993294477,0.0500000007450581,0.400000005960464,15.6999998092651,9:40AM,11:00AM,10.39,118,103,87.2881355932203
102,32.0999984741211,0.0700000002980232,0.150000005960464,0.400000005960464,7,8:00AM,11:09AM,14.38,218.8,175,79.981718464351
102,32.0999984741211,0.0700000002980232,0.150000005960464,0.400000005960464,,8:00AM,11:09PM,14.38,218.8,15,6.85557586837294
328,36,0.200000002980232,0.5,0.5,1.70000004768372,9:04AM,1:05PM,11.5,221.4,216.5,97.7868112014453
304,30,0.0799999982118607,0.300000011920929,0.400000005960464,0,"9:10 AM","9:30 AM",12.3,15.5,13.1000003814697,84.5161314933531
87,33,0.200000002980232,0.400000005960464,0.400000005960464,2,"8:05 AM","11:00 AM",13.25,111,96,86.4864864864865
122,31.6000003814697,0.119999997317791,0.209999993443489,0.400000005960464,1,8:34AM,9:00AM,11.2,17,15,88.2352941176471
335,29.7999992370605,0.0500000007450581,0.100000001490116,0.400000005960464,0.800000011920929,7:35AM,8:00AM,11.5,18,17,94.4444444444444
308,30,0.100000001490116,0.400000005960464,0.400000005960464,0,"7:55 AM","8:20 AM",9.1,17,15.5,91.1764705882353
306,34.5999984741211,0.699999988079071,2,2,4.90000009536743,"10:15 AM","2:40 PM",17.76,205.8,186.399993896484,90.5733692402742
306,14,,,,,,,17.76,205.8,,
102,34,0.0399999991059303,0.400000005960464,0.400000005960464,7,9:50:00,"1:10 PM",14.38,214.5,190.5,88.8111888111888
102,34,0.0399999991059303,0.400000005960464,0.400000005960464,7,9:50:00,"1:10 PM",14.38,214.5,190.5,88.8111888111888
102,36,0.100000001490116,0.400000005960464,0.400000005960464,7,"7:55 AM","10:55 AM",14.38,201,176,87.5621890547264
102,36,0.100000001490116,0.400000005960464,0.400000005960464,7,"7:55 AM","10:55 AM",14.38,201,176,87.5621890547264
76,33.9000015258789,0.0399999991059303,0.159999996423721,1,1.10000002384186,"10:30 AM","12:30 PM",10.48,107.7,101.5,94.2432683379759
310,30,0.219999998807907,0.439999997615814,1,0.800000011920929,"9:00 AM","9:45 AM",13.1,30.3,27,89.1089108910891
156,,,,,,,,9.8,103.8,,
290,30,0.800000011920929,1,1,,"7:20 AM","7:40 AM",19.3,16,13.5,84.375
307,33,0.699999988079071,0.949999988079071,1,,"8:45 AM","11:45 AM",15.58,207.8,198.300003051758,95.4282979074869
307,33,0.699999988079071,0.949999988079071,1,,"8:45 AM","11:45 AM",15.58,207.8,198.300003051758,95.4282979074869
264,34.2999992370605,0.00999999977648258,0.0299999993294477,0.5,17.5,"10:25 AM","12:10 PM",10.33,116.7,30,25.706940874036
264,34.2999992370605,0.00999999977648258,0.0299999993294477,0.5,17.5,"10:25 AM","12:10 PM",10.33,116.7,65.6999969482422,56.2981978990936
316,31.2999992370605,0.140000000596046,0.300000011920929,1,1,"9:10 AM","10:00 AM",15.7,32,28.7999992370605,89.9999976158142
261,32,0.0500000007450581,0.100000001490116,0.400000005960464,,"8:55 AM","9:15 AM",13.3,11,9.80000019073486,89.0909108248624
102,31.5,0.0599999986588955,0.200000002980232,0.400000005960464,,"8:20 AM","11:15 AM",14.38,212.4,135,63.5593220338983
102,31.5,0.0599999986588955,0.200000002980232,0.400000005960464,13,"8:20 AM","11:15 AM",14.38,212.4,15,7.06214689265537
102,31.5,0.0599999986588955,0.200000002980232,0.400000005960464,,"8:20 AM","11:15 AM",14.38,212.4,135,63.5593220338983
102,31.5,0.0599999986588955,0.200000002980232,0.400000005960464,13,"8:20 AM","11:15 AM",14.38,212.4,15,7.06214689265537
320,30,,0.0199999995529652,0.400000005960464,1.39999997615814,11:33AM,12:15PM,11,33.2,32,96.3855421686747
320,30,,0.0199999995529652,0.400000005960464,1.39999997615814,11:33AM,12:15PM,11,33.2,32,96.3855421686747
318,34.9000015258789,0.109999999403954,0.189999997615814,0.400000005960464,,"9:30 AM","12:40 PM",18.81,161.6,151,93.440594059406
318,34.9000015258789,0.109999999403954,0.189999997615814,0.400000005960464,,"9:30 AM","12:40 PM",18.81,161.6,151,93.440594059406
322,37.6,0.14,0.16,0.4,0.699999988079071,9:30AM,9:55AM,14.1,14.5,14,96.551724137931
324,,,,,,,,14,16,14,87.5
282,,,,,,,,22.29,21.9,,
282,30.1000003814697,0.589999973773956,0.649999976158142,1,0.600000023841858,"8:40 AM","9:15 AM",22.29,21.9,10,45.662100456621
282,34.0999984741211,0.00999999977648258,0.0199999995529652,0.5,15.8000001907349,"9:35 AM","11:10 AM",22.29,21.9,90.1999969482422,411.872132183754
102,34,0.0700000002980232,0.140000000596046,0.150000005960464,,"11:40 AM","3:00 PM",14.32,211.7,180,85.0259801606046
92,30.7999992370605,0.439999997615814,1,1,1.29999995231628,9:10AM,2:30PM,18.05,223.2,214,95.8781362007169
102,31.7999992370605,0.170000001788139,0.219999998807907,0.400000005960464,7.5,7:18,11:28,14.38,211.4,182.399993896484,86.2819271033512
326,30.3999996185303,1.02999997138977,1.5,1.5,2.20000004768372,9:35AM,9:50AM,25.4,11,8,72.7272727272727
102,32,0.100000001490116,0.150000005960464,0.200000002980232,,"10:30 AM","1:30 PM",14.34,210.6,180,85.4700854700855
156,47,0.150000005960464,0.800000011920929,1,,"10:20 AM","12:25 PM",9.8,113.4,110,97.0017636684303
102,33.5,0.0799999982118607,0.400000005960464,0.400000005960464,3.9,9:22AM,12:45PM,14.38,221.5,196.600006103516,88.7584677668242
164,30,0.150000005960464,0.25,0.300000011920929,,"9:00 AM","10:00 AM",10.7,32.2,31.5,97.8260869565217
164,30,0.150000005960464,0.25,0.300000011920929,,"9:00 AM","10:00 AM",10.7,32.2,31.5,97.8260869565217
156,30,0.109999999403954,0.239999994635582,0.4,,10:06,12:07,9.9,105,30,28.5714285714286
156,30,0.11,0.24,0.4,,10.06,12.17,9.9,105,69.1999969482422,65.9047589983259
306,32.5999984741211,0.610000014305115,0.639999985694885,2,2.40000009536743,"9:25 AM","11:15 AM",17.84,92.3,87,94.2578548212351
285,30,0.0199999995529652,0.100000001490116,0.200000002980232,,"8:40 AM","9:15 AM",12.6,31.3,28.5,91.0543130990415
305,30.3999996185303,0.159999996423721,0.170000001788139,2,0.699999988079071,"8:35 AM","9:00 AM",14.4,16,15,93.75
102,31.2999992370605,0.0199999995529652,0.0399999991059303,0.400000005960464,4.09999990463257,7:37,9:45,14.38,110.4,95.0999984741211,86.1413029656894
